timestamp,alert_name,severity,status,source,duration_minutes
2026-02-04 11:09:00,cpu-threshold-nagios,critical,firing,nagios,103
2026-02-04 11:18:00,cpu-threshold-nagios,critical,firing,nagios,78
2026-02-04 11:31:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-04 11:52:00,cpu-alert-grafana,critical,firing,grafana,119
2026-02-04 12:04:00,api-latency-threshold,high,resolved,datadog,7
2026-02-04 12:12:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-04 12:20:00,disk-80-percent,medium,firing,prometheus,15
2026-02-04 12:23:00,memory-alert-cloudwatch,high,firing,cloudwatch,84
2026-02-04 12:25:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-04 12:25:00,disk-80-percent,medium,resolved,prometheus,7
2026-02-04 12:29:00,backup-completed,low,firing,backup-system,2
2026-02-04 12:32:00,cpu-alert-grafana,critical,firing,grafana,118
2026-02-04 13:08:00,backup-completed,low,firing,backup-system,5
2026-02-04 13:15:00,memory-threshold-exceeded,high,firing,grafana,48
2026-02-04 13:17:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-04 13:33:00,memory-swap-high,medium,firing,prometheus,13
2026-02-04 13:52:00,memory-swap-high,medium,firing,prometheus,10
2026-02-04 14:01:00,disk-80-percent,medium,firing,prometheus,5
2026-02-04 14:07:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-04 14:12:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-04 14:20:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-04 14:21:00,cpu-high-prometheus,critical,firing,prometheus,51
2026-02-04 14:57:00,disk-alert-prometheus,critical,firing,prometheus,39
2026-02-04 15:29:00,cpu-alert-grafana,critical,firing,grafana,74
2026-02-04 15:48:00,mem-utilization-high,high,firing,datadog,41
2026-02-04 15:49:00,disk-80-percent,medium,firing,prometheus,6
2026-02-04 15:55:00,cpu-high-prometheus,critical,firing,prometheus,30
2026-02-04 16:15:00,disk-space-critical,critical,firing,splunk,108
2026-02-04 16:15:00,log-rotation-complete,low,firing,system,2
2026-02-04 16:17:00,api-latency-threshold,high,firing,datadog,14
2026-02-04 16:44:00,test-alert-dev,low,firing,test-system,1
2026-02-04 16:45:00,info-deployment-success,low,firing,ci-cd,5
2026-02-04 16:49:00,info-deployment-success,low,firing,ci-cd,5
2026-02-04 17:25:00,disk-utilization-high,critical,firing,cloudwatch,69
2026-02-04 17:27:00,high-cpu-datadog,critical,firing,datadog,41
2026-02-04 18:21:00,disk-utilization-high,critical,firing,cloudwatch,117
2026-02-04 18:36:00,memory-swap-high,medium,firing,prometheus,15
2026-02-04 19:14:00,disk-space-critical,critical,firing,splunk,43
2026-02-04 19:17:00,backup-completed,low,firing,backup-system,5
2026-02-04 19:28:00,memory-alert-cloudwatch,high,firing,cloudwatch,40
2026-02-04 19:42:00,cpu-high-prometheus,critical,firing,prometheus,95
2026-02-04 19:43:00,memory-threshold-exceeded,high,firing,grafana,32
2026-02-04 20:05:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,117
2026-02-04 20:09:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-04 20:11:00,api-latency-threshold,high,firing,datadog,8
2026-02-04 20:31:00,info-deployment-success,low,firing,ci-cd,2
2026-02-04 20:35:00,info-deployment-success,low,firing,ci-cd,2
2026-02-04 20:39:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,70
2026-02-04 20:39:00,mem-utilization-high,high,firing,datadog,70
2026-02-04 20:51:00,mem-utilization-high,high,firing,datadog,63
2026-02-04 21:17:00,memory-swap-high,medium,firing,prometheus,13
2026-02-04 21:29:00,high-memory-usage,high,firing,prometheus,65
2026-02-04 21:43:00,high-cpu-datadog,critical,firing,datadog,64
2026-02-04 21:44:00,log-rotation-complete,low,firing,system,2
2026-02-04 21:55:00,test-alert-dev,low,firing,test-system,4
2026-02-04 21:58:00,test-alert-dev,low,firing,test-system,1
2026-02-04 22:05:00,api-latency-threshold,high,firing,datadog,9
2026-02-04 22:09:00,log-rotation-complete,low,firing,system,4
2026-02-04 22:13:00,memory-swap-high,medium,resolved,prometheus,4
2026-02-04 22:56:00,high-memory-usage,high,firing,prometheus,85
2026-02-04 23:07:00,cpu-threshold-nagios,critical,firing,nagios,76
2026-02-04 23:24:00,api-latency-threshold,high,resolved,datadog,10
2026-02-05 00:14:00,test-alert-dev,low,firing,test-system,4
2026-02-05 00:17:00,memory-threshold-exceeded,high,firing,grafana,67
2026-02-05 00:26:00,filesystem-full,critical,firing,nagios,51
2026-02-05 00:27:00,high-cpu-datadog,critical,firing,datadog,62
2026-02-05 00:46:00,cpu-threshold-nagios,critical,firing,nagios,86
2026-02-05 00:50:00,certificate-expiry-90days,low,firing,security,1
2026-02-05 01:14:00,disk-utilization-high,critical,firing,cloudwatch,64
2026-02-05 01:14:00,backup-completed,low,firing,backup-system,3
2026-02-05 01:28:00,cpu-alert-grafana,critical,firing,grafana,19
2026-02-05 02:20:00,disk-80-percent,medium,firing,prometheus,10
2026-02-05 02:32:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-05 02:39:00,high-memory-usage,high,firing,prometheus,66
2026-02-05 02:56:00,health-check-success,low,firing,monitoring,5
2026-02-05 03:01:00,cpu-high-prometheus,critical,firing,prometheus,119
2026-02-05 03:05:00,test-alert-dev,low,firing,test-system,3
2026-02-05 03:07:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,33
2026-02-05 03:18:00,disk-80-percent,medium,firing,prometheus,6
2026-02-05 03:29:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,57
2026-02-05 03:40:00,backup-completed,low,firing,backup-system,2
2026-02-05 03:41:00,certificate-expiry-90days,low,firing,security,3
2026-02-05 03:48:00,api-latency-threshold,high,resolved,datadog,9
2026-02-05 04:06:00,filesystem-full,critical,firing,nagios,151
2026-02-05 04:15:00,memory-swap-high,medium,firing,prometheus,5
2026-02-05 04:26:00,api-latency-threshold,high,resolved,datadog,9
2026-02-05 04:29:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-05 04:44:00,disk-80-percent,medium,firing,prometheus,15
2026-02-05 05:09:00,cpu-high-prometheus,critical,firing,prometheus,53
2026-02-05 05:33:00,api-latency-threshold,high,resolved,datadog,6
2026-02-05 06:08:00,log-rotation-complete,low,firing,system,5
2026-02-05 07:00:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-05 07:02:00,log-rotation-complete,low,firing,system,1
2026-02-05 07:34:00,certificate-expiry-90days,low,firing,security,4
2026-02-05 07:34:00,database-replication-lag,high,firing,database,120
2026-02-05 07:58:00,high-memory-usage,high,firing,prometheus,48
2026-02-05 08:20:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-05 08:32:00,mem-utilization-high,high,firing,datadog,83
2026-02-05 08:45:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,52
2026-02-05 09:04:00,test-alert-dev,low,firing,test-system,4
2026-02-05 09:19:00,health-check-success,low,firing,monitoring,3
2026-02-05 09:34:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-05 09:37:00,high-memory-usage,high,firing,prometheus,32
2026-02-05 09:58:00,cpu-alert-grafana,critical,firing,grafana,22
2026-02-05 10:16:00,info-deployment-success,low,firing,ci-cd,4
2026-02-05 10:18:00,disk-alert-prometheus,critical,firing,prometheus,59
2026-02-05 10:30:00,high-cpu-datadog,critical,firing,datadog,29
2026-02-05 10:38:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-05 10:47:00,api-latency-threshold,high,resolved,datadog,7
2026-02-05 10:49:00,memory-threshold-exceeded,high,firing,grafana,61
2026-02-05 11:00:00,memory-threshold-exceeded,high,firing,grafana,73
2026-02-05 11:02:00,cpu-threshold-nagios,critical,firing,nagios,112
2026-02-05 11:09:00,cpu-threshold-nagios,critical,firing,nagios,35
2026-02-05 11:10:00,memory-alert-cloudwatch,high,firing,cloudwatch,65
2026-02-05 11:27:00,api-latency-threshold,high,resolved,datadog,6
2026-02-05 11:41:00,cpu-high-prometheus,critical,firing,prometheus,59
2026-02-05 11:49:00,cpu-high-prometheus,critical,firing,prometheus,47
2026-02-05 11:49:00,api-latency-threshold,high,firing,datadog,12
2026-02-05 11:56:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-05 12:10:00,mem-utilization-high,high,firing,datadog,21
2026-02-05 12:20:00,health-check-success,low,firing,monitoring,5
2026-02-05 12:21:00,cpu-alert-grafana,critical,firing,grafana,55
2026-02-05 12:23:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-05 12:30:00,api-latency-threshold,high,firing,datadog,13
2026-02-05 12:43:00,disk-80-percent,medium,firing,prometheus,9
2026-02-05 12:55:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-05 12:58:00,backup-completed,low,firing,backup-system,5
2026-02-05 12:59:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,111
2026-02-05 13:35:00,log-rotation-complete,low,firing,system,4
2026-02-05 13:45:00,disk-80-percent,medium,firing,prometheus,15
2026-02-05 14:22:00,api-latency-threshold,high,firing,datadog,10
2026-02-05 14:23:00,api-latency-threshold,high,firing,datadog,6
2026-02-05 14:32:00,mem-utilization-high,high,firing,datadog,42
2026-02-05 14:36:00,health-check-success,low,firing,monitoring,4
2026-02-05 14:37:00,disk-80-percent,medium,firing,prometheus,6
2026-02-05 14:49:00,disk-80-percent,medium,firing,prometheus,7
2026-02-05 15:01:00,api-latency-threshold,high,resolved,datadog,5
2026-02-05 15:04:00,disk-utilization-high,critical,firing,cloudwatch,63
2026-02-05 15:25:00,api-latency-threshold,high,firing,datadog,7
2026-02-05 15:29:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-05 15:43:00,memory-swap-high,medium,firing,prometheus,11
2026-02-05 15:48:00,cpu-threshold-nagios,critical,firing,nagios,103
2026-02-05 15:50:00,api-latency-threshold,high,resolved,datadog,8
2026-02-05 16:05:00,certificate-expiry-90days,low,firing,security,2
2026-02-05 16:28:00,info-deployment-success,low,firing,ci-cd,4
2026-02-05 16:45:00,disk-space-critical,critical,firing,splunk,57
2026-02-05 16:57:00,backup-completed,low,firing,backup-system,2
2026-02-05 17:47:00,database-replication-lag,high,firing,database,85
2026-02-05 17:49:00,log-rotation-complete,low,firing,system,2
2026-02-05 17:54:00,info-deployment-success,low,firing,ci-cd,1
2026-02-05 17:57:00,log-rotation-complete,low,firing,system,1
2026-02-05 18:07:00,api-latency-threshold,high,firing,datadog,15
2026-02-05 18:14:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-05 18:21:00,disk-80-percent,medium,firing,prometheus,12
2026-02-05 19:05:00,certificate-expiry-90days,low,firing,security,2
2026-02-05 19:19:00,info-deployment-success,low,firing,ci-cd,4
2026-02-05 19:58:00,disk-space-critical,critical,firing,splunk,159
2026-02-05 20:06:00,memory-alert-cloudwatch,high,firing,cloudwatch,89
2026-02-05 20:23:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-05 20:34:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-05 20:50:00,memory-swap-high,medium,firing,prometheus,14
2026-02-05 20:51:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-05 20:56:00,info-deployment-success,low,firing,ci-cd,2
2026-02-05 21:05:00,disk-alert-prometheus,critical,firing,prometheus,118
2026-02-05 21:26:00,backup-completed,low,firing,backup-system,1
2026-02-05 21:32:00,test-alert-dev,low,firing,test-system,2
2026-02-05 21:39:00,api-latency-threshold,high,resolved,datadog,7
2026-02-05 21:40:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-05 22:01:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-05 22:16:00,test-alert-dev,low,firing,test-system,3
2026-02-05 22:29:00,api-latency-threshold,high,firing,datadog,12
2026-02-05 22:29:00,disk-80-percent,medium,firing,prometheus,6
2026-02-05 22:34:00,health-check-success,low,firing,monitoring,1
2026-02-05 22:40:00,cpu-alert-grafana,critical,firing,grafana,120
2026-02-05 22:52:00,high-cpu-datadog,critical,firing,datadog,32
2026-02-05 23:13:00,high-cpu-datadog,critical,firing,datadog,95
2026-02-05 23:18:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-05 23:39:00,memory-alert-cloudwatch,high,firing,cloudwatch,68
2026-02-05 23:53:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-06 00:08:00,high-cpu-datadog,critical,firing,datadog,105
2026-02-06 00:08:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-06 00:12:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-06 00:18:00,memory-threshold-exceeded,high,firing,grafana,48
2026-02-06 00:31:00,memory-swap-high,medium,firing,prometheus,11
2026-02-06 00:32:00,disk-space-critical,critical,firing,splunk,174
2026-02-06 00:57:00,backup-completed,low,firing,backup-system,2
2026-02-06 01:32:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,60
2026-02-06 01:54:00,health-check-success,low,firing,monitoring,4
2026-02-06 01:54:00,test-alert-dev,low,firing,test-system,2
2026-02-06 01:57:00,disk-alert-prometheus,critical,firing,prometheus,36
2026-02-06 02:01:00,cpu-alert-grafana,critical,firing,grafana,33
2026-02-06 02:18:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,41
2026-02-06 02:28:00,health-check-success,low,firing,monitoring,5
2026-02-06 02:54:00,info-deployment-success,low,firing,ci-cd,1
2026-02-06 02:54:00,payment-processing-failed,critical,firing,payment-gateway,20
2026-02-06 03:09:00,memory-swap-high,medium,firing,prometheus,10
2026-02-06 03:28:00,cpu-high-prometheus,critical,firing,prometheus,64
2026-02-06 03:34:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-06 03:38:00,high-cpu-datadog,critical,firing,datadog,116
2026-02-06 03:48:00,cpu-threshold-nagios,critical,firing,nagios,80
2026-02-06 03:54:00,disk-80-percent,medium,firing,prometheus,14
2026-02-06 03:58:00,disk-utilization-high,critical,firing,cloudwatch,111
2026-02-06 04:23:00,certificate-expiry-90days,low,firing,security,4
2026-02-06 04:25:00,cpu-high-prometheus,critical,firing,prometheus,46
2026-02-06 04:31:00,api-latency-threshold,high,firing,datadog,6
2026-02-06 04:35:00,api-latency-threshold,high,firing,datadog,13
2026-02-06 04:47:00,api-latency-threshold,high,resolved,datadog,4
2026-02-06 04:52:00,cpu-threshold-nagios,critical,firing,nagios,116
2026-02-06 04:52:00,filesystem-full,critical,firing,nagios,49
2026-02-06 05:07:00,memory-alert-cloudwatch,high,firing,cloudwatch,45
2026-02-06 05:15:00,memory-swap-high,medium,firing,prometheus,11
2026-02-06 05:17:00,certificate-expiry-90days,low,firing,security,2
2026-02-06 05:20:00,memory-swap-high,medium,firing,prometheus,13
2026-02-06 05:39:00,backup-completed,low,firing,backup-system,2
2026-02-06 05:56:00,disk-80-percent,medium,firing,prometheus,7
2026-02-06 06:00:00,api-latency-threshold,high,resolved,datadog,6
2026-02-06 06:03:00,test-alert-dev,low,firing,test-system,5
2026-02-06 06:11:00,log-rotation-complete,low,firing,system,2
2026-02-06 06:16:00,certificate-expiry-90days,low,firing,security,2
2026-02-06 06:17:00,api-latency-threshold,high,resolved,datadog,6
2026-02-06 06:21:00,api-latency-threshold,high,firing,datadog,12
2026-02-06 06:36:00,memory-alert-cloudwatch,high,firing,cloudwatch,70
2026-02-06 06:45:00,api-latency-threshold,high,resolved,datadog,9
2026-02-06 06:50:00,disk-space-critical,critical,firing,splunk,96
2026-02-06 06:51:00,log-rotation-complete,low,firing,system,4
2026-02-06 07:01:00,memory-swap-high,medium,firing,prometheus,9
2026-02-06 07:15:00,disk-80-percent,medium,resolved,prometheus,2
2026-02-06 07:22:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-06 07:35:00,cpu-threshold-nagios,critical,firing,nagios,74
2026-02-06 07:40:00,disk-80-percent,medium,firing,prometheus,15
2026-02-06 07:41:00,cpu-threshold-nagios,critical,firing,nagios,80
2026-02-06 07:50:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-06 08:00:00,memory-swap-high,medium,firing,prometheus,6
2026-02-06 08:15:00,info-deployment-success,low,firing,ci-cd,2
2026-02-06 08:19:00,api-latency-threshold,high,firing,datadog,5
2026-02-06 08:24:00,log-rotation-complete,low,firing,system,4
2026-02-06 08:40:00,log-rotation-complete,low,firing,system,2
2026-02-06 09:00:00,api-latency-threshold,high,resolved,datadog,4
2026-02-06 09:04:00,info-deployment-success,low,firing,ci-cd,3
2026-02-06 09:26:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-06 09:57:00,cpu-alert-grafana,critical,firing,grafana,43
2026-02-06 10:38:00,api-latency-threshold,high,resolved,datadog,6
2026-02-06 10:56:00,test-alert-dev,low,firing,test-system,2
2026-02-06 11:07:00,disk-80-percent,medium,firing,prometheus,14
2026-02-06 11:34:00,disk-alert-prometheus,critical,firing,prometheus,58
2026-02-06 11:47:00,api-latency-threshold,high,resolved,datadog,7
2026-02-06 12:05:00,log-rotation-complete,low,firing,system,4
2026-02-06 12:22:00,cpu-high-prometheus,critical,firing,prometheus,56
2026-02-06 12:32:00,test-alert-dev,low,firing,test-system,1
2026-02-06 12:53:00,backup-completed,low,firing,backup-system,3
2026-02-06 12:55:00,memory-threshold-exceeded,high,firing,grafana,72
2026-02-06 13:13:00,memory-alert-cloudwatch,high,firing,cloudwatch,63
2026-02-06 13:51:00,health-check-success,low,firing,monitoring,2
2026-02-06 14:00:00,backup-completed,low,firing,backup-system,5
2026-02-06 14:04:00,disk-80-percent,medium,firing,prometheus,11
2026-02-06 14:16:00,disk-80-percent,medium,firing,prometheus,9
2026-02-06 14:22:00,api-latency-threshold,high,resolved,datadog,1
2026-02-06 14:30:00,api-latency-threshold,high,resolved,datadog,9
2026-02-06 14:30:00,info-deployment-success,low,firing,ci-cd,1
2026-02-06 14:31:00,info-deployment-success,low,firing,ci-cd,3
2026-02-06 14:47:00,api-latency-threshold,high,resolved,datadog,1
2026-02-06 15:10:00,cpu-alert-grafana,critical,firing,grafana,114
2026-02-06 15:23:00,memory-swap-high,medium,firing,prometheus,9
2026-02-06 15:34:00,filesystem-full,critical,firing,nagios,80
2026-02-06 16:01:00,disk-utilization-high,critical,firing,cloudwatch,169
2026-02-06 16:05:00,mem-utilization-high,high,firing,datadog,83
2026-02-06 16:43:00,health-check-success,low,firing,monitoring,2
